,Date,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
28,2018-09-26,LAD,132.0,547,10.3,2.3,4.6,1.1,27.6%,6.0%,21.6%,.232,1.14,.300,79.2%,3.43,3.35
29,2018-09-26,SDP,158.2,660,11.6,3.3,3.5,1.0,31.1%,8.9%,22.1%,.223,1.22,.308,71.1%,3.19,3.27
0,2018-09-27,MIA,142.1,643,7.1,3.4,2.1,1.6,17.4%,8.4%,9.0%,.280,1.52,.309,61.4%,5.33,5.00
1,2018-09-27,WSN,151.2,665,8.2,3.8,2.2,1.7,20.8%,9.6%,11.1%,.242,1.36,.270,77.2%,5.31,4.83
2,2018-09-27,STL,154.1,707,8.6,5.7,1.5,1.1,20.8%,13.7%,7.1%,.256,1.63,.309,73.7%,4.82,4.74
3,2018-09-27,BOS,170.0,737,9.2,4.3,2.1,1.1,23.6%,11.1%,12.5%,.233,1.35,.290,76.5%,4.43,4.65
4,2018-09-27,CHC,142.0,612,8.0,4.0,2.0,0.8,20.6%,10.3%,10.3%,.228,1.31,.275,75.4%,4.12,4.62
5,2018-09-27,BAL,163.2,717,8.0,4.1,1.9,1.6,20.2%,10.5%,9.8%,.253,1.44,.286,69.5%,5.18,4.61
6,2018-09-27,KCR,138.0,619,7.9,4.2,1.9,1.2,19.6%,10.5%,9.0%,.273,1.56,.321,75.3%,4.60,4.58
7,2018-09-27,DET,157.0,678,8.0,3.3,2.5,1.3,20.6%,8.4%,12.2%,.240,1.30,.278,69.7%,4.46,4.53
8,2018-09-27,ATL,142.0,638,8.3,5.0,1.7,0.6,20.5%,12.4%,8.2%,.249,1.53,.312,71.6%,3.91,4.46
9,2018-09-27,NYM,130.2,568,9.1,2.8,3.2,1.2,23.2%,7.2%,16.0%,.266,1.37,.326,62.6%,4.08,4.42
10,2018-09-27,LAA,172.2,751,7.9,3.6,2.2,1.0,20.2%,9.3%,10.9%,.247,1.36,.293,64.0%,4.26,4.39
11,2018-09-27,TOR,158.1,687,8.8,3.4,2.6,0.9,22.4%,8.6%,13.8%,.245,1.33,.303,73.7%,3.87,4.34
12,2018-09-27,TEX,164.0,720,8.1,3.9,2.1,1.5,20.6%,9.9%,10.7%,.256,1.43,.292,76.4%,5.00,4.33
13,2018-09-27,SEA,166.1,688,7.9,2.9,2.8,1.3,21.2%,7.7%,13.5%,.234,1.20,.269,79.9%,4.44,4.32
14,2018-09-27,MIN,180.1,772,8.1,3.6,2.3,1.3,21.1%,9.3%,11.8%,.232,1.29,.266,71.4%,4.65,4.28
15,2018-09-27,CIN,152.0,649,8.3,3.5,2.4,1.4,21.7%,9.1%,12.6%,.240,1.31,.279,70.8%,4.58,4.27
16,2018-09-27,PHI,159.1,702,8.8,3.8,2.3,1.2,22.2%,9.5%,12.7%,.257,1.44,.311,62.9%,4.25,4.26
17,2018-09-27,PIT,129.1,551,8.9,3.6,2.5,1.3,23.2%,9.4%,13.8%,.220,1.23,.261,76.1%,4.48,4.20
18,2018-09-27,CHW,148.2,661,9.7,4.1,2.4,1.0,24.4%,10.3%,14.1%,.258,1.47,.328,71.7%,4.00,4.13
19,2018-09-27,OAK,196.2,791,8.5,2.8,3.0,1.1,23.4%,7.8%,15.6%,.206,1.07,.245,77.0%,3.85,4.10
20,2018-09-27,ARI,128.1,577,9.3,4.1,2.2,0.9,22.9%,10.2%,12.7%,.268,1.53,.339,70.3%,3.96,4.00
21,2018-09-27,TBR,231.0,940,8.2,2.7,3.1,0.8,22.4%,7.3%,15.1%,.231,1.16,.283,75.2%,3.54,3.96
22,2018-09-27,SFG,129.0,546,10.0,3.8,2.6,0.8,26.2%,10.1%,16.1%,.234,1.31,.306,72.2%,3.50,3.75
23,2018-09-27,HOU,143.2,593,10.1,2.9,3.4,1.1,27.2%,7.9%,19.2%,.215,1.13,.274,81.7%,3.65,3.67
24,2018-09-27,COL,132.1,533,9.6,3.1,3.1,0.7,26.5%,8.6%,17.8%,.207,1.10,.270,70.8%,3.27,3.60
25,2018-09-27,CLE,136.1,596,10.8,3.5,3.1,1.3,27.5%,8.9%,18.6%,.250,1.36,.327,81.6%,3.98,3.51
26,2018-09-27,SDP,160.0,668,11.4,3.5,3.3,1.1,30.4%,9.3%,21.1%,.225,1.24,.305,71.4%,3.35,3.39
27,2018-09-27,MIL,162.2,661,10.5,3.2,3.3,0.8,28.6%,8.6%,20.0%,.207,1.11,.276,79.2%,3.25,3.38
28,2018-09-27,LAD,136.2,563,10.2,2.3,4.4,1.1,27.5%,6.2%,21.3%,.231,1.13,.297,79.9%,3.48,3.38
29,2018-09-27,NYY,157.1,677,10.8,3.3,3.3,1.2,27.9%,8.4%,19.5%,.246,1.33,.322,72.8%,3.64,3.36
0,2018-09-28,MIA,139.1,633,7.0,3.5,2.0,1.7,17.2%,8.5%,8.7%,.283,1.54,.312,61.2%,5.42,5.02
1,2018-09-28,STL,151.1,696,8.4,5.8,1.5,1.1,20.4%,13.9%,6.5%,.258,1.66,.310,73.4%,4.90,4.79
2,2018-09-28,WSN,150.0,655,8.3,3.8,2.2,1.7,21.1%,9.8%,11.3%,.240,1.36,.269,78.3%,5.21,4.76
3,2018-09-28,BOS,166.0,716,9.1,4.2,2.2,1.1,23.5%,10.8%,12.7%,.232,1.33,.287,75.9%,4.44,4.65
4,2018-09-28,BAL,161.2,708,8.0,4.2,1.9,1.6,20.2%,10.6%,9.6%,.252,1.44,.283,70.1%,5.23,4.62
5,2018-09-28,CHC,143.0,613,7.9,3.9,2.0,0.8,20.4%,10.1%,10.3%,.226,1.29,.271,76.2%,4.11,4.60
6,2018-09-28,DET,159.1,693,7.9,3.3,2.4,1.2,20.2%,8.5%,11.7%,.246,1.34,.287,68.5%,4.40,4.58
7,2018-09-28,KCR,140.0,620,7.8,4.2,1.8,1.1,19.7%,10.7%,9.0%,.265,1.51,.312,77.8%,4.45,4.53
8,2018-09-28,ATL,139.0,628,8.4,5.1,1.6,0.6,20.7%,12.6%,8.1%,.246,1.53,.307,71.1%,4.04,4.49
9,2018-09-28,LAA,165.0,716,7.6,3.8,2.0,1.0,19.4%,9.6%,9.8%,.244,1.36,.287,63.7%,4.31,4.47
10,2018-09-28,NYM,130.2,571,9.2,2.9,3.2,1.2,23.5%,7.4%,16.1%,.266,1.38,.327,62.5%,4.09,4.47
11,2018-09-28,MIN,184.2,796,8.1,3.8,2.1,1.3,20.8%,9.8%,11.1%,.233,1.32,.267,72.4%,4.68,4.39
12,2018-09-28,SEA,165.1,687,7.9,2.9,2.7,1.3,21.1%,7.7%,13.4%,.236,1.21,.271,80.6%,4.46,4.36
13,2018-09-28,TOR,154.1,673,8.8,3.4,2.6,0.9,22.4%,8.6%,13.8%,.249,1.35,.307,73.4%,3.91,4.35
14,2018-09-28,TEX,164.0,721,8.2,4.0,2.1,1.5,20.8%,10.0%,10.8%,.256,1.44,.293,76.5%,5.00,4.33
15,2018-09-28,CIN,148.2,632,8.4,3.5,2.4,1.2,21.8%,9.0%,12.8%,.238,1.29,.281,70.2%,4.34,4.25
16,2018-09-28,PHI,158.1,695,8.8,3.6,2.4,1.3,22.2%,9.1%,13.1%,.261,1.43,.314,63.9%,4.29,4.21
17,2018-09-28,PIT,130.1,555,8.9,3.6,2.5,1.2,23.2%,9.4%,13.9%,.222,1.24,.265,76.4%,4.45,4.18
18,2018-09-28,OAK,192.1,771,8.3,2.8,3.0,1.0,23.0%,7.6%,15.3%,.206,1.06,.243,77.1%,3.84,4.14
19,2018-09-28,CHW,142.1,632,9.7,4.0,2.4,1.1,24.4%,10.1%,14.2%,.257,1.46,.326,71.7%,4.05,4.13
20,2018-09-28,ARI,126.0,570,9.3,4.2,2.2,0.9,22.8%,10.3%,12.5%,.270,1.55,.341,70.2%,4.01,4.05
21,2018-09-28,TBR,236.1,967,8.3,2.7,3.1,0.9,22.4%,7.3%,15.1%,.234,1.18,.284,74.7%,3.67,3.97
22,2018-09-28,SFG,127.0,537,9.9,3.8,2.6,0.9,25.9%,10.1%,15.8%,.233,1.31,.304,72.9%,3.55,3.78
23,2018-09-28,HOU,140.2,581,10.2,3.0,3.4,1.0,27.4%,8.1%,19.3%,.212,1.12,.272,81.7%,3.59,3.69
24,2018-09-28,CLE,139.1,604,10.6,3.6,3.0,1.1,27.2%,9.1%,18.1%,.243,1.33,.318,83.0%,3.79,3.52
25,2018-09-28,COL,134.0,538,9.9,3.1,3.2,0.8,27.5%,8.6%,19.0%,.204,1.08,.267,71.5%,3.28,3.50
26,2018-09-28,SDP,157.0,653,11.4,3.4,3.3,1.1,30.5%,9.2%,21.3%,.223,1.22,.302,72.1%,3.36,3.39
27,2018-09-28,LAD,134.0,551,10.2,2.1,4.8,1.1,27.6%,5.8%,21.8%,.233,1.13,.299,80.0%,3.46,3.36
28,2018-09-28,MIL,158.2,643,10.6,3.2,3.3,0.7,29.1%,8.9%,20.2%,.206,1.11,.280,79.6%,3.10,3.34
29,2018-09-28,NYY,158.1,675,10.9,3.2,3.4,1.3,28.4%,8.3%,20.2%,.240,1.29,.313,73.2%,3.66,3.31
0,2018-09-29,MIA,136.1,616,7.1,3.4,2.1,1.7,17.4%,8.4%,8.9%,.274,1.49,.300,61.7%,5.38,5.00
1,2018-09-29,STL,152.1,701,8.4,5.8,1.4,1.1,20.3%,14.0%,6.3%,.255,1.65,.306,72.7%,4.93,4.87
2,2018-09-29,WSN,149.1,649,8.2,3.8,2.2,1.6,21.0%,9.7%,11.3%,.236,1.33,.265,78.7%,5.05,4.78
3,2018-09-29,BOS,172.0,747,9.2,4.1,2.2,1.2,23.4%,10.6%,12.8%,.237,1.35,.290,74.6%,4.57,4.67
4,2018-09-29,BAL,163.2,717,7.9,4.2,1.9,1.6,20.1%,10.7%,9.3%,.252,1.45,.284,70.2%,5.23,4.63
5,2018-09-29,DET,159.0,689,7.8,3.3,2.3,1.1,20.0%,8.6%,11.5%,.245,1.33,.285,68.2%,4.34,4.60
6,2018-09-29,CHC,144.0,619,7.9,3.9,2.0,0.8,20.4%,10.0%,10.3%,.227,1.29,.272,75.4%,4.08,4.60
7,2018-09-29,KCR,141.0,634,7.7,4.2,1.8,1.1,18.9%,10.4%,8.5%,.274,1.57,.320,74.3%,4.57,4.58
8,2018-09-29,ATL,139.0,630,8.4,5.1,1.7,0.7,20.6%,12.4%,8.3%,.249,1.54,.308,71.2%,4.11,4.48
9,2018-09-29,NYM,133.1,590,9.4,2.9,3.2,1.1,23.6%,7.3%,16.3%,.270,1.41,.336,60.9%,3.93,4.42
10,2018-09-29,TOR,155.0,681,8.8,3.4,2.6,1.0,22.3%,8.5%,13.8%,.252,1.37,.310,73.9%,3.98,4.38
11,2018-09-29,LAA,166.2,726,7.9,3.8,2.1,0.9,20.1%,9.8%,10.3%,.246,1.38,.294,62.3%,4.18,4.37
12,2018-09-29,TEX,166.1,742,8.4,4.1,2.1,1.5,21.0%,10.1%,10.9%,.262,1.49,.305,74.6%,4.95,4.35
13,2018-09-29,MIN,189.2,818,8.2,3.7,2.2,1.3,21.0%,9.7%,11.4%,.233,1.31,.270,72.3%,4.61,4.35
14,2018-09-29,SEA,166.1,690,8.0,2.9,2.8,1.3,21.3%,7.7%,13.6%,.238,1.21,.275,82.5%,4.42,4.29
15,2018-09-29,CIN,149.0,636,8.3,3.4,2.4,1.3,21.7%,9.0%,12.7%,.239,1.30,.281,71.1%,4.43,4.25
16,2018-09-29,OAK,198.0,793,8.1,2.7,3.0,1.1,22.6%,7.6%,15.0%,.205,1.06,.239,76.9%,3.96,4.21
17,2018-09-29,PHI,164.0,728,8.7,3.6,2.4,1.2,21.8%,9.1%,12.8%,.271,1.49,.327,63.1%,4.25,4.20
18,2018-09-29,PIT,135.2,579,9.0,3.6,2.5,1.3,23.5%,9.3%,14.2%,.226,1.25,.271,77.2%,4.44,4.11
19,2018-09-29,CHW,148.0,656,9.8,3.9,2.5,1.0,24.5%,9.8%,14.8%,.253,1.43,.324,71.9%,3.85,4.04
20,2018-09-29,TBR,240.0,985,8.2,2.7,3.0,0.9,22.2%,7.4%,14.8%,.235,1.19,.285,73.8%,3.67,3.98
21,2018-09-29,ARI,133.1,599,9.6,4.3,2.2,1.0,23.7%,10.7%,13.0%,.263,1.52,.334,71.4%,4.09,3.97
22,2018-09-29,SFG,127.0,536,9.9,3.8,2.6,0.9,26.1%,9.9%,16.2%,.235,1.31,.308,72.9%,3.51,3.72
23,2018-09-29,HOU,143.2,591,10.1,2.9,3.4,1.0,27.4%,8.0%,19.5%,.210,1.11,.270,81.9%,3.54,3.68
24,2018-09-29,CLE,137.2,601,10.5,3.8,2.8,1.1,26.8%,9.7%,17.1%,.244,1.37,.318,80.9%,3.91,3.65
25,2018-09-29,COL,137.0,548,10.1,3.0,3.3,0.8,27.9%,8.4%,19.5%,.202,1.07,.266,71.8%,3.20,3.44
26,2018-09-29,SDP,163.2,676,11.4,3.6,3.2,1.0,30.6%,9.6%,21.0%,.215,1.20,.293,73.9%,3.27,3.42
27,2018-09-29,LAD,136.0,553,10.2,2.2,4.7,1.1,27.9%,6.0%,21.9%,.229,1.10,.294,82.8%,3.45,3.38
28,2018-09-29,NYY,156.1,668,10.8,3.5,3.1,1.1,28.1%,9.0%,19.2%,.234,1.29,.308,72.2%,3.53,3.36
29,2018-09-29,MIL,163.2,662,10.7,3.2,3.3,0.8,29.3%,8.8%,20.5%,.204,1.09,.277,79.7%,3.15,3.35
0,2018-09-30,MIA,138.1,625,7.3,3.7,2.0,1.5,17.9%,9.1%,8.8%,.272,1.50,.304,63.9%,5.20,4.96
1,2018-09-30,STL,149.2,686,8.4,5.8,1.4,1.1,20.3%,14.1%,6.1%,.253,1.64,.303,72.7%,4.87,4.85
2,2018-09-30,WSN,148.1,644,8.3,3.8,2.2,1.5,21.1%,9.8%,11.3%,.233,1.32,.263,78.2%,4.97,4.72
3,2018-09-30,BOS,177.0,775,9.2,4.1,2.3,1.3,23.2%,10.3%,12.9%,.246,1.39,.299,73.9%,4.64,4.66
4,2018-09-30,BAL,167.2,738,7.9,4.3,1.8,1.6,19.9%,10.8%,9.1%,.255,1.47,.286,71.0%,5.27,4.65
5,2018-09-30,CHC,142.0,608,7.7,3.9,2.0,0.8,20.1%,10.2%,9.9%,.222,1.27,.266,75.2%,4.06,4.65
6,2018-09-30,DET,157.1,686,7.8,3.5,2.2,1.2,20.0%,8.9%,11.1%,.245,1.35,.284,69.4%,4.49,4.64
7,2018-09-30,ATL,137.0,625,8.3,5.3,1.6,0.7,20.2%,13.0%,7.2%,.248,1.57,.305,70.2%,4.23,4.61
8,2018-09-30,KCR,140.0,631,7.8,4.2,1.9,1.2,19.3%,10.3%,9.0%,.277,1.58,.326,74.8%,4.53,4.53
9,2018-09-30,TOR,151.1,668,8.7,3.5,2.5,1.0,21.9%,8.8%,13.0%,.251,1.38,.306,74.0%,4.10,4.51
10,2018-09-30,NYM,138.1,600,9.3,2.8,3.3,1.0,23.8%,7.2%,16.7%,.258,1.33,.325,61.5%,3.67,4.39
11,2018-09-30,LAA,168.1,733,7.9,3.9,2.0,1.0,20.2%,10.0%,10.2%,.244,1.38,.291,63.0%,4.25,4.38
12,2018-09-30,MIN,189.1,819,8.1,3.7,2.2,1.3,20.9%,9.5%,11.4%,.234,1.32,.270,71.4%,4.60,4.35
13,2018-09-30,TEX,162.0,726,8.5,4.1,2.1,1.5,21.1%,10.1%,11.0%,.265,1.51,.310,74.2%,4.94,4.35
14,2018-09-30,OAK,203.0,816,8.2,2.9,2.8,1.1,22.6%,8.0%,14.6%,.201,1.05,.234,76.6%,3.98,4.27
15,2018-09-30,CIN,145.0,621,8.4,3.4,2.5,1.2,21.7%,8.9%,12.9%,.241,1.31,.285,71.0%,4.37,4.21
16,2018-09-30,SEA,161.2,674,8.2,2.8,2.9,1.3,21.8%,7.4%,14.4%,.239,1.21,.278,82.5%,4.34,4.21
17,2018-09-30,PHI,163.0,723,8.8,3.6,2.4,1.2,22.0%,9.1%,12.9%,.268,1.48,.326,62.6%,4.17,4.17
18,2018-09-30,CHW,152.0,673,9.5,3.9,2.4,0.9,23.9%,9.8%,14.1%,.254,1.43,.323,72.8%,3.89,4.16
19,2018-09-30,PIT,135.2,576,9.3,3.6,2.6,1.2,24.3%,9.4%,14.9%,.222,1.23,.270,77.4%,4.28,4.01
20,2018-09-30,ARI,134.1,602,9.4,4.3,2.2,1.1,23.4%,10.6%,12.8%,.262,1.51,.329,72.0%,4.20,4.00
21,2018-09-30,TBR,237.0,972,8.2,2.7,3.1,0.9,22.3%,7.2%,15.1%,.235,1.18,.285,74.1%,3.71,3.95
22,2018-09-30,SFG,130.0,558,9.8,3.9,2.5,0.8,25.3%,10.2%,15.0%,.245,1.38,.319,72.6%,3.58,3.85
23,2018-09-30,HOU,149.2,609,9.9,3.1,3.2,1.0,26.9%,8.4%,18.6%,.202,1.08,.258,81.4%,3.56,3.76
24,2018-09-30,CLE,138.2,616,10.5,4.0,2.7,1.2,26.3%,9.9%,16.4%,.255,1.44,.332,79.5%,4.05,3.73
25,2018-09-30,COL,142.0,575,9.9,3.1,3.2,0.8,27.1%,8.5%,18.6%,.213,1.13,.279,70.4%,3.32,3.51
26,2018-09-30,SDP,164.2,681,11.4,3.6,3.2,1.0,30.7%,9.5%,21.1%,.213,1.19,.291,74.5%,3.25,3.40
27,2018-09-30,LAD,136.0,552,10.3,2.2,4.7,1.1,28.3%,6.0%,22.3%,.224,1.08,.288,82.5%,3.42,3.40
28,2018-09-30,NYY,162.0,694,10.9,3.6,3.1,1.1,28.4%,9.2%,19.2%,.234,1.30,.311,71.9%,3.48,3.37
29,2018-09-30,MIL,167.2,680,10.8,3.2,3.4,0.8,29.6%,8.8%,20.7%,.203,1.10,.277,79.8%,3.18,3.33
0,2018-10-01,MIA,131.1,594,7.4,3.8,1.9,1.5,18.2%,9.4%,8.8%,.271,1.52,.305,64.2%,5.22,4.92
1,2018-10-01,STL,152.0,701,8.5,5.9,1.4,1.1,20.4%,14.3%,6.1%,.254,1.66,.307,71.8%,4.85,4.83
2,2018-10-01,WSN,148.2,651,8.3,4.0,2.1,1.7,21.0%,10.1%,10.9%,.237,1.37,.265,76.8%,5.26,4.79
3,2018-10-01,DET,156.0,687,7.8,3.6,2.2,1.3,19.7%,9.0%,10.6%,.252,1.39,.290,67.1%,4.63,4.71
4,2018-10-01,CHC,145.2,627,8.0,4.1,2.0,0.7,20.6%,10.5%,10.1%,.224,1.30,.271,74.8%,4.05,4.63
5,2018-10-01,TOR,151.1,674,8.6,3.6,2.4,1.0,21.5%,9.0%,12.5%,.255,1.41,.313,73.0%,4.11,4.59
6,2018-10-01,ATL,137.0,628,8.4,5.4,1.6,0.7,20.4%,13.1%,7.3%,.249,1.58,.308,70.5%,4.22,4.56
7,2018-10-01,BOS,181.0,786,9.4,4.0,2.4,1.3,24.2%,10.2%,14.0%,.240,1.35,.296,75.2%,4.59,4.53
8,2018-10-01,KCR,139.2,631,8.0,4.2,1.9,1.2,19.7%,10.3%,9.3%,.278,1.59,.329,75.0%,4.50,4.49
9,2018-10-01,BAL,169.0,728,8.0,4.0,2.0,1.5,20.6%,10.3%,10.3%,.244,1.38,.277,72.4%,4.96,4.43
10,2018-10-01,NYM,134.1,580,9.3,2.8,3.3,0.9,24.0%,7.2%,16.7%,.254,1.31,.321,61.5%,3.63,4.39
11,2018-10-01,LAA,171.1,743,8.0,3.8,2.1,0.9,20.5%,9.8%,10.6%,.242,1.36,.289,62.7%,4.19,4.36
12,2018-10-01,TEX,165.2,738,8.5,4.0,2.1,1.5,21.1%,9.9%,11.3%,.262,1.48,.306,74.4%,4.86,4.34
13,2018-10-01,MIN,189.0,817,8.5,3.7,2.3,1.3,21.8%,9.4%,12.4%,.233,1.31,.272,70.3%,4.52,4.23
14,2018-10-01,OAK,203.2,815,8.2,2.9,2.9,1.1,22.8%,8.0%,14.8%,.198,1.04,.231,75.6%,3.94,4.23
15,2018-10-01,CIN,142.2,619,8.5,3.5,2.4,1.3,21.8%,9.0%,12.8%,.250,1.37,.294,71.1%,4.49,4.20
16,2018-10-01,SEA,161.2,671,8.1,2.7,3.0,1.3,21.8%,7.1%,14.6%,.237,1.19,.274,82.3%,4.40,4.19
17,2018-10-01,CHW,153.0,673,9.4,3.8,2.5,0.9,23.8%,9.7%,14.1%,.250,1.41,.317,73.4%,3.88,4.18
18,2018-10-01,PHI,162.1,720,9.2,3.8,2.4,1.2,23.1%,9.4%,13.6%,.265,1.48,.328,62.9%,4.13,4.14
19,2018-10-01,ARI,140.0,626,9.3,4.2,2.2,1.0,23.0%,10.5%,12.5%,.262,1.51,.328,72.1%,4.15,4.06
20,2018-10-01,TBR,238.1,980,8.2,2.7,3.1,0.9,22.1%,7.2%,14.9%,.240,1.20,.290,73.1%,3.70,3.96
21,2018-10-01,PIT,138.2,587,9.7,3.5,2.8,1.2,25.4%,9.2%,16.2%,.215,1.20,.266,77.4%,4.15,3.87
22,2018-10-01,SFG,130.0,559,9.8,3.7,2.6,1.0,25.2%,9.7%,15.6%,.247,1.37,.315,71.3%,3.81,3.81
23,2018-10-01,HOU,151.2,622,9.8,3.0,3.3,0.9,26.5%,8.0%,18.5%,.210,1.11,.268,79.7%,3.54,3.78
24,2018-10-01,CLE,138.0,611,10.2,3.8,2.6,1.2,25.5%,9.7%,15.9%,.255,1.43,.326,79.2%,4.10,3.78
25,2018-10-01,COL,139.2,565,9.9,3.1,3.2,0.7,27.3%,8.5%,18.8%,.211,1.12,.280,70.3%,3.14,3.50
26,2018-10-01,NYY,164.0,707,11.1,3.6,3.1,1.2,28.7%,9.3%,19.4%,.236,1.32,.313,71.2%,3.59,3.42
27,2018-10-01,SDP,165.2,685,11.4,3.6,3.2,0.9,30.7%,9.6%,21.0%,.212,1.19,.292,74.1%,3.17,3.41
28,2018-10-01,LAD,132.0,535,10.6,2.1,5.0,1.1,29.0%,5.8%,23.2%,.224,1.08,.293,83.2%,3.30,3.31
29,2018-10-01,MIL,167.1,675,11.0,3.1,3.6,0.8,30.2%,8.4%,21.8%,.204,1.08,.282,79.3%,3.01,3.19
0,2018-10-02,MIA,131.1,594,7.4,3.8,1.9,1.5,18.2%,9.4%,8.8%,.271,1.52,.305,64.2%,5.22,4.92
1,2018-10-02,STL,146.2,677,8.5,6.0,1.4,1.1,20.5%,14.3%,6.2%,.258,1.68,.312,71.5%,4.91,4.84
2,2018-10-02,WSN,145.2,639,8.3,4.0,2.1,1.7,21.0%,10.0%,10.9%,.240,1.37,.267,76.4%,5.30,4.78
3,2018-10-02,DET,149.2,655,7.6,3.7,2.1,1.3,19.2%,9.3%,9.9%,.247,1.38,.282,68.3%,4.68,4.75
4,2018-10-02,TOR,147.2,658,8.6,3.7,2.4,1.0,21.4%,9.1%,12.3%,.255,1.42,.311,72.8%,4.16,4.62
5,2018-10-02,CHC,146.2,632,7.9,4.0,2.0,0.7,20.4%,10.4%,10.0%,.230,1.32,.280,74.3%,4.02,4.61
6,2018-10-02,ATL,135.0,616,8.3,5.3,1.6,0.7,20.3%,13.0%,7.3%,.248,1.57,.306,71.3%,4.24,4.57
7,2018-10-02,KCR,134.2,612,7.9,4.2,1.9,1.2,19.3%,10.3%,9.0%,.281,1.61,.331,74.3%,4.59,4.56
8,2018-10-02,BOS,181.0,786,9.4,4.0,2.4,1.3,24.2%,10.2%,14.0%,.240,1.35,.296,75.2%,4.59,4.53
9,2018-10-02,BAL,169.0,728,8.0,4.0,2.0,1.5,20.6%,10.3%,10.3%,.244,1.38,.277,72.4%,4.96,4.43
10,2018-10-02,TEX,162.2,728,8.4,4.0,2.1,1.5,20.7%,10.0%,10.7%,.263,1.49,.305,74.1%,4.96,4.39
11,2018-10-02,NYM,125.1,545,9.6,3.0,3.2,1.0,24.4%,7.7%,16.7%,.252,1.32,.319,61.0%,3.76,4.34
12,2018-10-02,LAA,164.1,712,8.0,3.8,2.1,0.9,20.5%,9.8%,10.7%,.244,1.37,.292,62.9%,4.13,4.33
13,2018-10-02,OAK,203.2,815,8.2,2.9,2.9,1.1,22.8%,8.0%,14.8%,.198,1.04,.231,75.6%,3.94,4.23
14,2018-10-02,MIN,184.0,796,8.5,3.6,2.4,1.3,21.9%,9.3%,12.6%,.235,1.31,.275,69.4%,4.48,4.22
15,2018-10-02,CIN,142.2,619,8.5,3.5,2.4,1.3,21.8%,9.0%,12.8%,.250,1.37,.294,71.1%,4.49,4.20
16,2018-10-02,SEA,161.2,671,8.1,2.7,3.0,1.3,21.8%,7.1%,14.6%,.237,1.19,.274,82.3%,4.40,4.19
17,2018-10-02,CHW,153.0,673,9.4,3.8,2.5,0.9,23.8%,9.7%,14.1%,.250,1.41,.317,73.4%,3.88,4.18
18,2018-10-02,ARI,140.0,626,9.3,4.2,2.2,1.0,23.0%,10.5%,12.5%,.262,1.51,.328,72.1%,4.15,4.06
19,2018-10-02,PHI,155.0,671,9.3,3.5,2.6,1.1,23.8%,9.1%,14.8%,.257,1.40,.320,66.7%,3.93,3.99
20,2018-10-02,TBR,234.1,962,8.1,2.7,3.0,1.0,22.0%,7.3%,14.8%,.239,1.20,.287,72.8%,3.74,3.98
21,2018-10-02,PIT,136.1,578,9.6,3.5,2.7,1.2,25.1%,9.2%,15.9%,.218,1.21,.269,77.1%,4.18,3.87
22,2018-10-02,SFG,130.0,559,9.8,3.7,2.6,1.0,25.2%,9.7%,15.6%,.247,1.37,.315,71.3%,3.81,3.81
23,2018-10-02,HOU,151.2,622,9.8,3.0,3.3,0.9,26.5%,8.0%,18.5%,.210,1.11,.268,79.7%,3.54,3.78
24,2018-10-02,CLE,138.0,611,10.2,3.8,2.6,1.2,25.5%,9.7%,15.9%,.255,1.43,.326,79.2%,4.10,3.78
25,2018-10-02,COL,141.0,571,9.8,3.1,3.2,0.7,26.8%,8.4%,18.4%,.215,1.13,.283,70.2%,3.15,3.55
26,2018-10-02,SDP,157.1,652,11.2,3.4,3.3,1.0,30.1%,9.2%,20.9%,.218,1.20,.296,72.8%,3.24,3.44
27,2018-10-02,NYY,161.0,694,11.2,3.6,3.1,1.2,28.8%,9.2%,19.6%,.239,1.33,.317,71.3%,3.60,3.41
28,2018-10-02,LAD,134.1,546,10.6,2.1,4.9,1.2,28.9%,5.9%,23.1%,.226,1.09,.292,84.0%,3.47,3.32
29,2018-10-02,MIL,170.2,688,11.0,3.1,3.6,0.7,30.4%,8.4%,21.9%,.203,1.08,.282,79.7%,2.97,3.17
0,2018-10-03,MIA,129.1,583,7.4,3.9,1.9,1.5,18.2%,9.6%,8.6%,.267,1.50,.299,64.9%,5.29,4.94
1,2018-10-03,STL,143.2,663,8.6,6.0,1.5,1.1,20.8%,14.3%,6.5%,.257,1.67,.310,71.6%,4.92,4.83
2,2018-10-03,WSN,142.2,626,8.3,4.0,2.0,1.7,20.9%,10.2%,10.7%,.238,1.37,.265,76.4%,5.30,4.81
3,2018-10-03,DET,148.0,649,7.7,3.7,2.1,1.2,19.4%,9.4%,10.0%,.248,1.39,.286,68.1%,4.61,4.73
4,2018-10-03,CHC,144.2,625,8.0,4.0,2.0,0.7,20.5%,10.4%,10.1%,.229,1.32,.278,73.8%,4.03,4.63
5,2018-10-03,TOR,145.1,648,8.5,3.7,2.3,0.9,21.3%,9.1%,12.2%,.256,1.42,.313,72.9%,4.11,4.62
6,2018-10-03,ATL,131.1,596,8.2,5.3,1.5,0.8,20.1%,13.1%,7.0%,.243,1.55,.298,72.0%,4.30,4.62
7,2018-10-03,BOS,177.2,774,9.4,4.1,2.3,1.3,23.9%,10.3%,13.6%,.241,1.37,.295,74.9%,4.65,4.58
8,2018-10-03,KCR,132.0,597,7.9,4.2,1.9,1.1,19.4%,10.4%,9.0%,.280,1.60,.332,76.1%,4.43,4.55
