,Date,Rot,VH,Team,Pitcher,Final,Open,Close,RL,Open OU,Unnamed: 19,Close OU,Unnamed: 21,hand,qp,concat,F5,game_id
2156,2018-09-11,956,H,NYM,JDEGROM-R,3,-145,-270.0,-1.5(-120),8.0,-110,6.5,-110,R,Jacob deGrom,911956JDEGROM-R,0,Game 2157
2157,2018-09-11,958,H,CUB,JQUINTANA-L,3,-140,-124.0,-1.5(+166),8.5,-110,9.0,-115,L,Jose Quintana,911958JQUINTANA-L,2,Game 2158
2158,2018-09-11,960,H,STL,MMIKOLAS-R,11,-145,-140.0,-1.5(+160),8.0,100,7.5,-120,R,Miles Mikolas,911960MMIKOLAS-R,2,Game 2159
2159,2018-09-11,962,H,COL,ASENZATELA-R,3,110,109.0,+1.5(-143),10.0,100,10.5,-115,R,Antonio Senzatela,911962ASENZATELA-R,2,Game 2160
2160,2018-09-11,964,H,SFO,ASUAREZ-L,1,125,130.0,+1.5(-135),7.5,-110,7.0,-110,L,Andrew Suarez,911964ASUAREZ-L,0,Game 2161
2161,2018-09-11,966,H,DET,JZIMMERMANN-R,4,205,163.0,+1.5(-110),9.0,-120,9.0,-119,R,Jordan Zimmermann,911966JZIMMERMANN-R,4,Game 2162
2162,2018-09-11,968,H,BAL,ACOBB-R,2,170,169.0,+1.5(+110),9.0,100,9.0,-105,R,Alex Cobb,911968ACOBB-R,0,Game 2163
2163,2018-09-11,970,H,TAM,TGLASNOW-R,0,-104,120.0,+1.5(-150),8.0,-110,8.5,-110,R,Tyler Glasnow,911970TGLASNOW-R,0,Game 2164
2164,2018-09-11,972,H,BOS,CSALE-L,7,-300,-330.0,-1.5(-160),8.5,-110,9.0,100,L,Chris Sale,911972CSALE-L,0,Game 2165
2165,2018-09-11,974,H,MIN,TDUFFEY-R,10,170,162.0,+1.5(+100),9.5,-120,9.5,-112,,,911974TDUFFEY-R,10,Game 2166
2166,2018-09-11,976,H,KAN,BKELLER-R,6,-135,-117.0,-1.5(+172),9.0,-110,8.5,-105,R,Brad Keller,911976BKELLER-R,6,Game 2167
2167,2018-09-11,978,H,LAA,JJOHNSON-R,1,-130,-174.0,-1.5(+115),9.0,-110,9.0,-110,,,911978JJOHNSON-R,1,Game 2168
2168,2018-09-11,980,H,SEA,MGONZALES-L,1,-170,-210.0,-1.5(-110),8.0,-120,8.5,-110,L,Marco Gonzales,911980MGONZALES-L,1,Game 2169
2169,2018-09-11,982,H,PHI,NPIVETTA-R,1,-135,-142.0,-1.5(+142),9.0,-120,9.0,-105,R,Nick Pivetta,911982NPIVETTA-R,0,Game 2170
2170,2018-09-12,902,H,CIN,ADESCLAFANI-R,1,160,163.0,+1.5(+101),9.0,-110,8.5,100,R,Anthony DeSclafani,912902ADESCLAFANI-R,1,Game 2171
2171,2018-09-12,904,H,STL,DPONCEDELEON-R,3,-106,-116.0,-1.5(+176),8.5,-115,7.5,-115,,,912904DPONCEDELEON-R,1,Game 2172
2172,2018-09-12,906,H,SFO,DHOLLAND-L,1,105,126.0,+1.5(-130),8.0,-115,7.5,-120,L,Derek Holland,912906DHOLLAND-L,1,Game 2173
2173,2018-09-12,908,H,PHI,ANOLA-R,1,-140,-126.0,-1.5(+163),7.5,-120,7.5,-110,R,Aaron Nola,912908ANOLA-R,1,Game 2174
2174,2018-09-12,912,H,CUB,KHENDRICKS-R,1,-145,-161.0,-1.5(+130),8.5,-115,8.5,-120,R,Kyle Hendricks,912912KHENDRICKS-R,1,Game 2175
2175,2018-09-12,914,H,COL,JGRAY-R,5,-120,109.0,+1.5(-151),10.0,-120,9.5,-105,R,Jon Gray,912914JGRAY-R,3,Game 2176
2176,2018-09-12,916,H,DET,DNORRIS-L,4,230,245.0,+1.5(+144),8.5,-120,8.0,-113,L,Daniel Norris,912916DNORRIS-L,2,Game 2177
2177,2018-09-12,918,H,TAM,BSNELL-L,3,-115,-107.0,-1.5(+215),7.0,-115,6.0,-105,L,Blake Snell,912918BSNELL-L,3,Game 2178
2178,2018-09-12,920,H,BAL,ACASHNER-R,0,170,185.0,+1.5(+116),9.5,-115,9.5,-115,R,Andrew Cashner,912920ACASHNER-R,0,Game 2179
2179,2018-09-12,922,H,BOS,DPRICE-L,1,-250,-295.0,-1.5(-140),9.0,100,9.0,-105,L,David Price,912922DPRICE-L,1,Game 2180
2180,2018-09-12,924,H,MIN,JODORIZZI-R,3,200,190.0,+1.5(+120),8.5,-110,9.0,-105,R,Jake Odorizzi,912924JODORIZZI-R,0,Game 2181
2181,2018-09-12,926,H,KAN,ESKOGLUND-L,2,110,103.0,+1.5(-162),9.0,-120,8.5,111,L,Eric Skoglund,912926ESKOGLUND-L,2,Game 2182
2182,2018-09-12,928,H,LAA,FPENA-R,8,-175,-182.0,-1.5(+110),9.0,-120,9.5,-115,R,Felix Pena,912928FPENA-R,6,Game 2183
2183,2018-09-12,930,H,SEA,WLEBLANC-L,4,-170,-138.0,-1.5(+148),7.5,-105,7.5,-117,L,Wade LeBlanc,912930WLEBLANC-L,3,Game 2184
2184,2018-09-12,932,H,NYM,ZWHEELER-R,13,-225,-190.0,-1.5(+111),7.5,-105,7.0,-120,R,Zack Wheeler,912932ZWHEELER-R,6,Game 2185
2185,2018-09-13,952,H,COL,KFREELAND-L,10,-130,-119.0,-1.5(+160),10.0,100,10.0,-108,L,Kyle Freeland,913952KFREELAND-L,5,Game 2186
2186,2018-09-13,954,H,NYM,SMATZ-L,4,-160,-177.0,-1.5(+120),7.5,100,7.5,-110,L,Steven Matz,913954SMATZ-L,2,Game 2187
2187,2018-09-13,956,H,STL,AGOMBER-L,7,150,170.0,+1.5(+105),7.5,-110,7.5,-102,L,Austin Gomber,913956AGOMBER-L,4,Game 2188
2188,2018-09-13,958,H,BAL,DBUNDY-R,5,160,158.0,+1.5(-105),9.5,-120,9.0,-101,R,Dylan Bundy,913958DBUNDY-R,4,Game 2189
2189,2018-09-13,960,H,BOS,ERODRIGUEZ-L,4,-280,-220.0,-1.5(-110),9.5,-110,9.0,-108,L,Eduardo Rodriguez,913960ERODRIGUEZ-L,2,Game 2190
2190,2018-09-13,962,H,KAN,HFILLMYER-R,6,-105,111.0,+1.5(-140),9.5,-110,9.5,-107,R,Heath Fillmyer,913962HFILLMYER-R,1,Game 2191
2191,2018-09-13,964,H,LAA,ODESPAIGNE-R,2,-130,-113.0,-1.5(+170),8.5,-110,9.0,-110,,,913964ODESPAIGNE-R,0,Game 2192
2192,2018-09-13,966,H,WAS,JROSS-R,3,105,101.0,+1.5(-161),9.5,-120,9.0,100,,,913966JROSS-R,2,Game 2193
2193,2018-09-13,968,H,NYM,JVARGAS-L,5,-165,-175.0,-1.5(+120),8.0,-110,8.0,-116,L,Jason Vargas,913968JVARGAS-L,3,Game 2194
2194,2018-09-14,902,H,CUB,CHAMELS-L,3,-240,-205.0,-1.5(+103),8.5,-115,8.5,-119,L,Cole Hamels,914902CHAMELS-L,0,Game 2195
2195,2018-09-14,904,H,PHI,ZEFLIN-R,14,-175,-185.0,-1.5(+110),8.0,-110,8.5,-115,R,Zach Eflin,914904ZEFLIN-R,8,Game 2196
2196,2018-09-14,906,H,ATL,KGAUSMAN-R,10,130,137.0,+1.5(-128),7.5,-110,8.0,-114,R,Kevin Gausman,914906KGAUSMAN-R,6,Game 2197
2197,2018-09-14,908,H,MIL,GGONZALEZ-L,7,-145,-142.0,-1.5(+148),8.5,-110,8.5,-119,L,Gio Gonzalez,914908GGONZALEZ-L,4,Game 2198
2198,2018-09-14,910,H,STL,JFLAHERTY-R,0,115,113.0,+1.5(-155),8.0,-120,7.5,-115,R,Jack Flaherty,914910JFLAHERTY-R,0,Game 2199
2199,2018-09-14,912,H,SFO,CSTRATTON-R,2,125,101.0,+1.5(-175),7.5,-110,7.5,-105,R,Chris Stratton,914912CSTRATTON-R,2,Game 2200
2200,2018-09-14,914,H,BAL,LORTIZ-R,6,-107,102.0,+1.5(-160),9.0,100,9.0,-105,,,914914LORTIZ-R,2,Game 2201
2201,2018-09-14,916,H,NYY,MTANAKA-R,11,-280,-308.0,-1.5(-151),8.5,100,9.0,-119,R,Masahiro Tanaka,914916MTANAKA-R,9,Game 2202
2202,2018-09-14,918,H,TAM,DCASTILLO-R,1,112,-131.0,-1.5(+160),8.5,-110,8.5,-120,,,914918DCASTILLO-R,1,Game 2203
2203,2018-09-14,920,H,CLE,JTOMLIN-R,4,-190,-194.0,-1.5(+105),9.0,100,9.0,-115,R,Josh Tomlin,914920JTOMLIN-R,0,Game 2204
2204,2018-09-14,922,H,KAN,JLOPEZ-R,8,125,123.0,+1.5(-138),8.5,100,8.5,-104,R,Jorge Lopez,914922JLOPEZ-R,2,Game 2205
2205,2018-09-14,924,H,LAA,MSHOEMAKER-R,0,-138,-149.0,-1.5(+144),9.0,-115,9.0,-101,R,Matt Shoemaker,914924MSHOEMAKER-R,0,Game 2206
2206,2018-09-14,926,H,BOS,WCUEVAS-R,0,-145,-112.0,-1.5(+170),9.0,-120,9.0,-101,,,914926WCUEVAS-R,0,Game 2207
2207,2018-09-14,928,H,HOU,DKEUCHEL-L,2,-180,-178.0,-1.5(+115),8.0,-120,8.0,-111,L,Dallas Keuchel,914928DKEUCHEL-L,2,Game 2208
2208,2018-09-14,930,H,SDG,RERLIN-L,0,-130,-142.0,-1.5(+149),8.5,-110,8.0,-111,L,Robbie Erlin,914930RERLIN-L,0,Game 2209
2209,2018-09-15,952,H,STL,JGANT-R,4,110,140.0,+1.5(-125),8.5,-110,8.5,-110,R,John Gant,915952JGANT-R,4,Game 2210
2210,2018-09-15,954,H,CUB,JLESTER-L,1,-210,-215.0,-1.5(-115),8.5,-115,8.5,-115,L,Jon Lester,915954JLESTER-L,0,Game 2211
2211,2018-09-15,956,H,PHI,VVELASQUEZ-R,5,-200,-215.0,-1.5(-121),8.5,-115,8.5,101,R,Vince Velasquez,915956VVELASQUEZ-R,5,Game 2212
2212,2018-09-15,958,H,ATL,JTEHERAN-R,1,-160,-125.0,-1.5(+157),9.0,-120,9.5,100,R,Julio Teheran,915958JTEHERAN-R,1,Game 2213
2213,2018-09-15,960,H,MIL,ZDAVIES-R,1,-160,-174.0,-1.5(+121),8.5,-115,8.5,106,R,Zach Davies,915960ZDAVIES-R,1,Game 2214
2214,2018-09-15,962,H,SFO,MBUMGARNER-L,3,120,142.0,+1.5(-134),7.0,-120,6.5,-110,L,Madison Bumgarner,915962MBUMGARNER-L,3,Game 2215
2215,2018-09-15,964,H,CLE,MCLEVINGER-R,15,-215,-280.0,-1.5(-127),8.0,100,8.0,-116,R,Mike Clevinger,915964MCLEVINGER-R,15,Game 2216
2216,2018-09-15,966,H,NYY,CSABATHIA-L,7,-235,-220.0,-1.5(-122),9.0,-110,9.0,112,L,CC Sabathia,915966CSABATHIA-L,0,Game 2217
2217,2018-09-15,968,H,TAM,RSTANEK-R,7,-112,-113.0,-1.5(+178),8.5,-115,8.5,-120,,,915968RSTANEK-R,2,Game 2218
2218,2018-09-15,970,H,BAL,YRAMIREZ-R,0,110,-101.0,+1.5(-165),9.0,-115,9.0,-120,R,Yefry Ramirez,915970YRAMIREZ-R,0,Game 2219
2219,2018-09-15,972,H,KAN,IKENNEDY-R,10,-120,-112.0,-1.5(+170),9.0,-105,9.0,-105,R,Ian Kennedy,915972IKENNEDY-R,6,Game 2220
2220,2018-09-15,974,H,LAA,AHEANEY-L,5,-145,-150.0,-1.5(+140),8.5,-120,8.5,-120,L,Andrew Heaney,915974AHEANEY-L,4,Game 2221
2221,2018-09-15,976,H,BOS,RPORCELLO-R,5,-250,-260.0,-1.5(-140),9.5,-115,10.0,-113,R,Rick Porcello,915976RPORCELLO-R,5,Game 2222
2222,2018-09-15,978,H,HOU,CMORTON-R,10,-205,-178.0,-1.5(+116),8.0,100,8.0,105,R,Charlie Morton,915978CMORTON-R,5,Game 2223
2223,2018-09-15,980,H,SDG,ELAUER-L,3,-145,-138.0,-1.5(+151),8.5,-105,8.0,-101,L,Eric Lauer,915980ELAUER-L,3,Game 2224
2224,2018-09-16,902,H,PHI,NPIVETTA-R,4,-185,-215.0,-1.5(-110),8.5,-120,8.5,-120,R,Nick Pivetta,916902NPIVETTA-R,1,Game 2225
2225,2018-09-16,904,H,ATL,SNEWCOMB-L,4,-145,-131.0,-1.5(+155),9.0,-110,9.0,-122,L,Sean Newcomb,916904SNEWCOMB-L,2,Game 2226
2226,2018-09-16,906,H,MIL,JCHACIN-R,2,-170,-168.0,-1.5(+122),8.5,-120,8.0,-105,R,Jhoulys Chacin,916906JCHACIN-R,0,Game 2227
2227,2018-09-16,908,H,STL,AWAINWRIGHT-R,5,130,136.0,+1.5(-130),8.5,-101,8.5,-110,R,Adam Wainwright,916908AWAINWRIGHT-R,3,Game 2228
2228,2018-09-16,910,H,CUB,JQUINTANA-L,1,-180,-153.0,-1.5(+135),8.0,-101,8.0,-119,L,Jose Quintana,916910JQUINTANA-L,1,Game 2229
2229,2018-09-16,912,H,SFO,DRODRIGUEZ-R,2,105,110.0,+1.5(-149),7.5,-105,7.5,-115,R,Dereck Rodriguez,916912DRODRIGUEZ-R,0,Game 2230
2230,2018-09-16,914,H,BAL,DHESS-R,8,110,109.0,+1.5(-153),9.5,-119,9.0,-111,R,David Hess,916914DHESS-R,6,Game 2231
2231,2018-09-16,916,H,NYY,LLYNN-R,2,-215,-220.0,-1.5(-121),9.5,-120,10.0,-115,R,Lance Lynn,916916LLYNN-R,2,Game 2232
2232,2018-09-16,918,H,TAM,DCASTILLO-R,5,-106,100.0,+1.5(-170),8.0,-110,7.5,-101,,,916918DCASTILLO-R,3,Game 2233
2233,2018-09-16,920,H,CLE,SBIEBER-R,4,-260,-190.0,-1.5(+102),9.0,-120,8.0,100,R,Shane Bieber,916920SBIEBER-R,3,Game 2234
2234,2018-09-16,922,H,KAN,JJUNIS-R,6,-115,-105.0,-1.5(+180),9.0,-120,8.5,-115,R,Jakob Junis,916922JJUNIS-R,5,Game 2235
2235,2018-09-16,924,H,LAA,JBARRIA-R,4,-120,107.0,+1.5(-155),8.5,-110,8.5,-108,R,Jaime Barria,916924JBARRIA-R,3,Game 2236
2236,2018-09-16,926,H,HOU,JVERLANDER-R,5,-190,-195.0,-1.5(+109),7.5,-120,7.0,-115,R,Justin Verlander,916926JVERLANDER-R,1,Game 2237
2237,2018-09-16,928,H,SDG,JNIX-R,7,110,112.0,+1.5(-151),8.5,-110,8.5,-119,R,Jacob Nix,916928JNIX-R,1,Game 2238
2238,2018-09-16,930,H,BOS,CSALE-L,4,-195,-178.0,-1.5(+120),7.5,-110,7.0,-109,L,Chris Sale,916930CSALE-L,3,Game 2239
2239,2018-09-17,952,H,PHI,JARRIETA-R,4,-115,-155.0,-1.5(+140),7.5,-110,7.5,-105,R,Jake Arrieta,917952JARRIETA-R,4,Game 2240
2240,2018-09-17,954,H,MIA,TRICHARDS-R,8,140,140.0,+1.5(-115),8.5,-115,8.5,-120,R,Trevor Richards,917954TRICHARDS-R,2,Game 2241
2241,2018-09-17,956,H,ATL,MFOLTYNEWICZ-R,6,-140,-142.0,-1.5(+151),8.5,-110,8.0,-110,R,Mike Foltynewicz,917956MFOLTYNEWICZ-R,2,Game 2242
2242,2018-09-17,958,H,MIL,WMILEY-L,8,-190,-192.0,-1.5(+103),9.0,-120,9.0,-120,L,Wade Miley,917958WMILEY-L,4,Game 2243
2243,2018-09-17,960,H,ARI,PCORBIN-L,1,-135,-143.0,-1.5(+151),7.5,100,7.5,-106,L,Patrick Corbin,917960PCORBIN-L,0,Game 2244
2244,2018-09-17,962,H,SDG,BMITCHELL-R,2,-130,-111.0,-1.5(+176),7.5,-115,7.5,-103,R,Bryan Mitchell,917962BMITCHELL-R,1,Game 2245
2245,2018-09-17,964,H,LAD,HRYU-L,8,-145,-157.0,-1.5(+135),7.5,-120,7.5,-120,L,Hyun-Jin Ryu,917964HRYU-L,8,Game 2246
2246,2018-09-17,966,H,BAL,EPHILLIPS-R,0,130,111.0,+1.5(-144),9.5,-115,9.5,-118,,,917966EPHILLIPS-R,0,Game 2247
2247,2018-09-17,968,H,DET,JZIMMERMANN-R,1,-116,108.0,+1.5(-150),9.0,-110,9.0,-117,R,Jordan Zimmermann,917968JZIMMERMANN-R,1,Game 2248
2248,2018-09-17,970,H,TEX,ASAMPSON-R,0,125,127.0,+1.5(-126),10.5,-120,10.5,-105,R,Adrian Sampson,917970ASAMPSON-R,0,Game 2249
2249,2018-09-17,972,H,HOU,FVALDEZ-L,1,-180,-155.0,-1.5(+130),8.5,-101,9.0,-113,L,Framber Valdez,917972FVALDEZ-L,1,Game 2250
2250,2018-09-17,974,H,PIT,JMUSGROVE-R,7,-160,-170.0,-1.5(+120),8.0,100,7.0,100,R,Joe Musgrove,917974JMUSGROVE-R,3,Game 2251
2251,2018-09-18,902,H,PHI,ANOLA-R,5,-180,-190.0,-1.5(+110),7.0,100,7.5,-125,R,Aaron Nola,918902ANOLA-R,0,Game 2252
2252,2018-09-18,904,H,MIA,SALCANTARA-R,2,155,205.0,+1.5(+120),7.5,-110,7.5,-110,R,Sandy Alcantara,918904SALCANTARA-R,2,Game 2253
2253,2018-09-18,906,H,ATL,ASANCHEZ-R,1,-145,-126.0,-1.5(+163),8.5,100,9.0,-115,R,Aaron Sanchez,918906ASANCHEZ-R,1,Game 2254
2254,2018-09-18,908,H,MIL,CANDERSON-R,1,-190,-205.0,-1.5(-105),9.0,-110,9.0,-115,R,Chase Anderson,918908CANDERSON-R,1,Game 2255
2255,2018-09-18,910,H,ARI,MANDRIESE-R,1,110,-113.0,-1.5(+176),8.5,100,8.5,105,,,918910MANDRIESE-R,1,Game 2256
2256,2018-09-18,912,H,SDG,JLUCCHESI-L,4,-130,-185.0,-1.5(+140),7.0,100,7.0,-130,L,Joey Lucchesi,918912JLUCCHESI-L,4,Game 2257
2257,2018-09-18,914,H,LAD,CKERSHAW-L,3,-200,-225.0,-1.5(-105),7.0,-119,7.0,-105,L,Clayton Kershaw,918914CKERSHAW-L,2,Game 2258
2258,2018-09-18,916,H,NYY,JHAPP-L,3,-140,-167.0,-1.5(+115),9.0,100,9.0,-105,L,J.A. Happ,918916JHAPP-L,0,Game 2259
2259,2018-09-18,918,H,BAL,DBUNDY-R,4,105,106.0,+1.5(-159),9.0,-120,9.0,-115,R,Dylan Bundy,918918DBUNDY-R,4,Game 2260
2260,2018-09-18,920,H,DET,DNORRIS-L,3,-105,-102.0,+1.5(-170),9.0,-120,8.5,-105,L,Daniel Norris,918920DNORRIS-L,0,Game 2261
2261,2018-09-18,922,H,CLE,CKLUBER-R,5,-235,-290.0,-1.5(-139),8.0,-120,8.0,-115,R,Corey Kluber,918922CKLUBER-R,5,Game 2262
2262,2018-09-18,924,H,TEX,YGALLARDO-R,0,175,177.0,+1.5(+110),9.5,-115,9.0,-107,R,Yovani Gallardo,918924YGALLARDO-R,0,Game 2263
2263,2018-09-18,926,H,HOU,JJAMES-R,7,-235,-167.0,-1.5(+120),7.5,-101,8.5,-105,,,918926JJAMES-R,4,Game 2264
2264,2018-09-18,928,H,OAK,LHENDRIKS-R,7,-145,-143.0,-1.5(+144),8.5,-120,8.0,-105,,,918928LHENDRIKS-R,4,Game 2265
2265,2018-09-18,930,H,PIT,JTAILLON-R,2,-200,-226.0,-1.5(-120),8.0,-120,7.5,100,R,Jameson Taillon,918930JTAILLON-R,0,Game 2266
2266,2018-09-19,952,H,ATL,TTOUSSAINT-R,7,-106,106.0,+1.5(-159),8.5,-101,8.5,-115,R,Touki Toussaint,919952TTOUSSAINT-R,5,Game 2267
2267,2018-09-19,954,H,PHI,ZEFLIN-R,4,115,109.0,+1.5(-157),7.5,-119,8.0,-116,R,Zach Eflin,919954ZEFLIN-R,4,Game 2268
2268,2018-09-19,956,H,MIL,GGONZALEZ-L,7,-180,-165.0,-1.5(+120),9.0,-120,8.5,100,L,Gio Gonzalez,919956GGONZALEZ-L,4,Game 2269
2269,2018-09-19,958,H,SDG,RERLIN-L,8,-130,-165.0,-1.5(+130),7.5,-119,7.0,-101,L,Robbie Erlin,919958RERLIN-L,5,Game 2270
2270,2018-09-19,960,H,ARI,RRAY-L,9,-106,140.0,+1.5(-125),8.0,-115,7.5,-111,L,Robbie Ray,919960RRAY-L,4,Game 2271
2271,2018-09-19,962,H,LAD,WBUEHLER-R,5,-210,-215.0,-1.5(-105),7.5,-119,7.0,-101,R,Walker Buehler,919962WBUEHLER-R,2,Game 2272
2272,2018-09-19,964,H,DET,STURNBULL-R,2,108,103.0,+1.5(-162),9.0,-110,9.0,-120,,,919964STURNBULL-R,0,Game 2273
2273,2018-09-19,966,H,TEX,YMENDEZ-L,3,133,135.0,+1.5(-125),10.5,-120,9.5,-124,,,919966YMENDEZ-L,2,Game 2274
2274,2018-09-19,968,H,BAL,JYACABONIS-R,2,113,111.0,+1.5(-149),9.5,-110,9.5,-108,,,919968JYACABONIS-R,1,Game 2275
2275,2018-09-19,970,H,NYY,LSEVERINO-R,10,-148,-160.0,-1.5(+135),8.5,-105,8.5,-101,R,Luis Severino,919970LSEVERINO-R,4,Game 2276
2276,2018-09-19,972,H,CLE,CCARRASCO-R,4,-300,-370.0,-1.5(-170),8.5,100,9.0,-125,R,Carlos Carrasco,919972CCARRASCO-R,0,Game 2277
2277,2018-09-19,974,H,HOU,DKEUCHEL-L,0,-235,-199.0,-1.5(+101),8.5,100,8.5,-110,L,Dallas Keuchel,919974DKEUCHEL-L,0,Game 2278
2278,2018-09-19,976,H,OAK,BANDERSON-L,10,-145,-145.0,-1.5(+143),8.5,-120,8.0,-101,L,Brett Anderson,919976BANDERSON-L,9,Game 2279
2279,2018-09-19,978,H,PIT,CARCHER-R,2,-200,-226.0,-1.5(-110),8.0,-115,8.0,-121,R,Chris Archer,919978CARCHER-R,2,Game 2280
2280,2018-09-20,902,H,WAS,MSCHERZER-R,4,-270,-295.0,-1.5(-140),8.0,-120,8.0,-119,R,Max Scherzer,920902MSCHERZER-R,0,Game 2281
2281,2018-09-20,904,H,MIA,JBRIGHAM-R,2,125,114.0,+1.5(-144),8.5,-120,8.0,-105,,,920904JBRIGHAM-R,0,Game 2282
2282,2018-09-20,906,H,ATL,KGAUSMAN-R,8,-150,-143.0,-1.5(+140),8.5,-105,9.0,-115,R,Kevin Gausman,920906KGAUSMAN-R,3,Game 2283
2283,2018-09-20,908,H,OAK,EJACKSON-R,21,-145,-129.0,-1.5(+155),9.0,-120,8.5,101,R,Edwin Jackson,920908EJACKSON-R,12,Game 2284
2284,2018-09-20,910,H,NYY,MTANAKA-R,6,-163,-153.0,-1.5(+135),8.5,-110,8.5,-114,R,Masahiro Tanaka,920910MTANAKA-R,6,Game 2285
2285,2018-09-20,912,H,TOR,SGAVIGLIO-R,9,128,138.0,+1.5(-120),9.0,-125,8.5,-110,R,Sam Gaviglio,920912SGAVIGLIO-R,2,Game 2286
2286,2018-09-20,914,H,CLE,JTOMLIN-R,4,-195,-215.0,-1.5(-108),9.5,-110,10.5,-110,R,Josh Tomlin,920914JTOMLIN-R,2,Game 2287
2287,2018-09-20,916,H,DET,MBOYD-L,11,-140,-142.0,-1.5(+148),8.5,-105,8.0,-119,L,Matthew Boyd,920916MBOYD-L,9,Game 2288
2288,2018-09-21,952,H,WAS,JROSS-R,2,130,150.0,+1.5(-117),8.0,-119,8.0,-120,,,921952JROSS-R,1,Game 2289
2289,2018-09-21,954,H,PIT,INOVA-R,3,110,123.0,+1.5(-137),8.0,-101,8.0,-104,R,Ivan Nova,921954INOVA-R,3,Game 2290
2290,2018-09-21,956,H,MIA,WCHEN-L,1,120,123.0,+1.5(-137),7.5,100,7.5,-115,L,Wei-Yin Chen,921956WCHEN-L,0,Game 2291
2291,2018-09-21,958,H,ATL,JTEHERAN-R,6,-145,-122.0,-1.5(+162),8.5,-105,9.0,-104,R,Julio Teheran,921958JTEHERAN-R,1,Game 2292
2292,2018-09-21,960,H,STL,JGANT-R,5,-150,-176.0,-1.5(+125),7.5,-110,7.5,-107,R,John Gant,921960JGANT-R,2,Game 2293
2293,2018-09-21,962,H,ARI,ZGREINKE-R,2,-135,-118.0,-1.5(+170),7.5,-120,7.0,100,R,Zack Greinke,921962ZGREINKE-R,2,Game 2294
2294,2018-09-21,964,H,LAD,RSTRIPLING-R,3,-265,-270.0,-1.5(-125),7.5,-110,8.0,-120,R,Ross Stripling,921964RSTRIPLING-R,1,Game 2295
2295,2018-09-21,966,H,NYY,CSABATHIA-L,10,-280,-333.0,-1.5(-156),9.0,100,9.0,-101,L,CC Sabathia,921966CSABATHIA-L,6,Game 2296
2296,2018-09-21,968,H,TOR,SREID-FOLEY-R,3,118,137.0,+1.5(-120),8.5,100,8.5,100,R,Sean Reid-Foley,921968SREID-FOLEY-R,3,Game 2297
2297,2018-09-21,970,H,CLE,TBAUER-R,5,115,-155.0,-1.5(+140),8.0,-120,7.0,-116,R,Trevor Bauer,921970TBAUER-R,4,Game 2298
2298,2018-09-21,972,H,DET,FLIRIANO-L,3,-119,-105.0,-1.5(+179),9.0,-120,8.5,-102,L,Francisco Liriano,921972FLIRIANO-L,1,Game 2299
2299,2018-09-21,974,H,TEX,CSADZECK-R,8,115,108.0,+1.5(-146),10.5,100,10.5,-101,,,921974CSADZECK-R,7,Game 2300
2300,2018-09-21,976,H,HOU,GCOLE-R,11,-215,-195.0,-1.5(+110),8.0,-119,7.5,-110,R,Gerrit Cole,921976GCOLE-R,7,Game 2301
2301,2018-09-21,978,H,OAK,LHENDRIKS-R,7,-137,-178.0,-1.5(+115),8.5,-120,7.5,100,,,921978LHENDRIKS-R,4,Game 2302
2302,2018-09-21,980,H,CWS,RLOPEZ-R,10,145,170.0,+1.5(+100),8.5,112,9.0,-120,R,Reynaldo Lopez,921980RLOPEZ-R,4,Game 2303
2303,2018-09-22,902,H,WAS,AVOTH-R,6,-170,-146.0,-1.5(+144),9.0,100,9.5,-112,,,922902AVOTH-R,2,Game 2304
2304,2018-09-22,904,H,PIT,TWILLIAMS-R,3,109,109.0,+1.5(-156),8.0,-110,7.5,-110,R,Trevor Williams,922904TWILLIAMS-R,2,Game 2305
2305,2018-09-22,906,H,MIA,JURENA-R,5,-106,105.0,+1.5(-165),8.0,-120,7.5,-110,R,Jose Urena,922906JURENA-R,2,Game 2306
2306,2018-09-22,908,H,ATL,MFOLTYNEWICZ-R,5,-146,-155.0,-1.5(+137),8.5,-110,8.5,100,R,Mike Foltynewicz,922908MFOLTYNEWICZ-R,4,Game 2307
2307,2018-09-22,910,H,STL,AWAINWRIGHT-R,5,-170,-179.0,-1.5(+120),8.0,-120,7.5,-110,R,Adam Wainwright,922910AWAINWRIGHT-R,2,Game 2308
2308,2018-09-22,912,H,ARI,PCORBIN-L,1,-170,-178.0,-1.5(+115),7.5,-110,8.0,-110,L,Patrick Corbin,922912PCORBIN-L,1,Game 2309
2309,2018-09-22,914,H,LAD,RHILL-L,7,-280,-325.0,-1.5(-148),8.0,-105,8.5,-120,L,Rich Hill,922914RHILL-L,6,Game 2310
2310,2018-09-22,916,H,NYY,LLYNN-R,3,-305,-327.0,-1.5(-155),9.5,-110,10.0,-115,R,Lance Lynn,922916LLYNN-R,2,Game 2311
2311,2018-09-22,918,H,TOR,TPANNONE-L,5,125,136.0,+1.5(-125),9.0,-120,8.5,-101,L,Thomas Pannone,922918TPANNONE-L,3,Game 2312
2312,2018-09-22,920,H,DET,JZIMMERMANN-R,5,-106,8.0,-1.5(+177),8.5,-110,100.0,-110,R,Jordan Zimmermann,922920JZIMMERMANN-R,3,Game 2313
2313,2018-09-22,922,H,HOU,JVERLANDER-R,10,-280,-283.0,-1.5(-135),7.5,-105,7.5,-105,R,Justin Verlander,922922JVERLANDER-R,1,Game 2314
