,Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,RL,Open OU,Unnamed: 19,Close OU,Unnamed: 21,source,qp_match,fit,hand,qp,concat
130,403,957,V,STL,JFLAHERTY-R,2,0,2,0,0,0,0,0,0,4,125,-102.0,+1.5(-210),9.0,-120,9.5,104,JFLAHERTY,JFlaherty,100.0,R,Jack Flaherty,403957JFLAHERTY-R
131,403,958,H,MIL,CANDERSON-R,0,0,0,0,1,0,0,2,2,5,-140,-108.0,-1.5(+176),9.0,100,9.5,-124,CANDERSON,CAnderson,100.0,R,Chase Anderson,403958CANDERSON-R
132,403,959,V,LAD,CKERSHAW-L,0,0,1,0,0,0,0,0,0,1,-175,-173.0,-1.5(+100),7.5,-110,7.5,100,CKERSHAW,CKershaw,100.0,L,Clayton Kershaw,403959CKERSHAW-L
133,403,960,H,ARI,ZGODLEY-R,0,1,1,0,0,0,3,1,x,6,155,153.0,+1.5(-120),7.5,-110,7.5,-120,ZGODLEY,ZGodley,100.0,R,Zack Godley,403960ZGODLEY-R
134,403,961,V,COL,KFREELAND-L,0,0,2,1,0,0,0,0,1,4,-122,-112.0,-1.5(+155),8.5,-105,8.0,-110,KFREELAND,KFreeland,100.0,L,Kyle Freeland,403961KFREELAND-L
135,403,962,H,SDG,TROSS-R,0,1,0,1,0,3,3,0,x,8,112,102.0,+1.5(-180),8.5,-115,8.0,-110,TROSS,TRoss,100.0,R,Tyson Ross,403962TROSS-R
136,403,963,V,KAN,JJUNIS-R,0,1,0,0,0,0,0,0,0,1,-115,102.0,+1.5(-195),9.0,-120,8.5,-105,JJUNIS,JJunis,100.0,R,Jakob Junis,403963JJUNIS-R
137,403,964,H,DET,MBOYD-L,0,0,0,0,0,0,0,0,0,0,105,-112.0,-1.5(+167),9.0,100,8.5,-115,MBOYD,MBoyd,100.0,L,Matthew Boyd,403964MBOYD-L
138,403,965,V,CWS,MGONZALEZ-R,0,1,0,1,1,1,0,1,0,5,145,165.0,+1.5(-130),9.0,-110,9.0,-115,,,,,,403965MGONZALEZ-R
139,403,966,H,TOR,JHAPP-L,0,0,3,3,0,1,0,7,x,14,-165,-185.0,-1.5(+110),9.0,-110,9.0,-105,JHAPP,JHapp,100.0,L,J.A. Happ,403966JHAPP-L
140,403,967,V,BAL,MWRIGHTJR.-R,1,0,0,1,0,2,1,1,0,6,225,220.0,+1.5(+110),9.0,100,9.0,100,,,,,,403967MWRIGHTJR.-R
141,403,968,H,HOU,JVERLANDER-R,2,0,1,0,0,2,5,0,x,10,-255,-250.0,-1.5(-130),9.0,-120,9.0,-120,JVERLANDER,JVerlander,100.0,R,Justin Verlander,403968JVERLANDER-R
142,403,969,V,TEX,CHAMELS-L,0,2,1,1,0,0,0,0,0,4,-103,117.0,+1.5(-180),8.5,-121,9.0,-110,CHAMELS,CHamels,100.0,L,Cole Hamels,403969CHAMELS-L
143,403,970,H,OAK,KGRAVEMAN-R,0,0,1,0,0,0,0,0,0,1,-107,-132.0,-1.5(+155),8.5,101,9.0,-110,KGRAVEMAN,KGraveman,100.0,R,Kendall Graveman,403970KGRAVEMAN-R
144,403,971,V,CLE,JTOMLIN-R,2,0,0,0,0,0,0,0,0,2,110,118.0,+1.5(-170),8.5,100,8.0,-110,JTOMLIN,JTomlin,100.0,R,Josh Tomlin,403971JTOMLIN-R
145,403,972,H,LAA,GRICHARDS-R,6,1,1,0,3,0,0,2,x,13,-120,-133.0,-1.5(+148),8.5,-120,8.0,-110,GRICHARDS,GRichards,100.0,R,Garrett Richards,403972GRICHARDS-R
146,403,973,V,SEA,MGONZALES-L,4,0,0,0,2,0,0,0,0,6,115,105.0,+1.5(-210),8.5,100,8.0,-125,MGONZALES,MGonzales,100.0,L,Marco Gonzales,403973MGONZALES-L
147,403,974,H,SFO,TBLACH-L,0,0,0,1,0,0,2,1,0,4,-130,-115.0,-1.5(+176),8.5,-120,8.0,105,TBLACH,TBlach,100.0,L,Ty Blach,403974TBLACH-L
148,403,975,V,BOS,CSALE-L,1,0,0,0,0,0,0,0,0,4,-260,-270.0,-1.5(-150),7.5,100,7.5,113,CSALE,CSale,100.0,L,Chris Sale,403975CSALE-L
149,403,976,H,MIA,JURENA-R,0,0,0,1,0,0,0,0,0,2,230,235.0,+1.5(+130),7.5,-120,7.5,-133,JURENA,JUrena,100.0,R,Jose Urena,403976JURENA-R
150,403,977,V,TAM,CARCHER-R,0,0,1,0,0,3,0,0,0,4,140,165.0,+1.5(-145),8.5,100,7.0,-120,CARCHER,CArcher,100.0,R,Chris Archer,403977CARCHER-R
151,403,978,H,NYY,JMONTGOMERY-L,0,1,3,0,0,0,4,3,x,11,-160,-185.0,-1.5(+125),8.5,-120,7.0,100,JMONTGOMERY,JMontgomery,100.0,L,Jordan Montgomery,403978JMONTGOMERY-L
152,404,901,V,WAS,MSCHERZER-R,0,1,0,0,0,0,0,0,0,1,-200,-209.0,-1.5(-134),8.0,-110,8.0,-110,MSCHERZER,MScherzer,100.0,R,Max Scherzer,404901MSCHERZER-R
153,404,902,H,ATL,MFOLTYNEWICZ-R,3,0,0,2,0,0,0,2,x,7,175,184.0,+1.5(+114),8.0,-110,8.0,-110,MFOLTYNEWICZ,MFoltynewicz,100.0,R,Mike Foltynewicz,404902MFOLTYNEWICZ-R
154,404,903,V,PHI,ANOLA-R,0,0,2,0,0,0,0,0,0,2,141,131.0,+1.5(-165),7.0,110,7.0,104,ANOLA,ANola,100.0,R,Aaron Nola,404903ANOLA-R
155,404,904,H,NYM,NSYNDERGAARD-R,2,0,0,0,0,2,0,0,x,4,-156,-146.0,-1.5(+144),7.0,-130,7.0,-124,NSYNDERGAARD,NSyndergaard,100.0,R,Noah Syndergaard,404904NSYNDERGAARD-R
156,404,905,V,LAD,AWOOD-L,0,0,0,0,0,0,0,0,0,0,-130,-131.0,-1.5(+120),8.5,-115,8.0,-101,AWOOD,AWood,100.0,L,Alex Wood,404905AWOOD-L
157,404,906,H,ARI,PCORBIN-L,1,1,1,0,0,0,0,0,x,3,115,116.0,+1.5(-140),8.5,-105,8.0,-119,PCORBIN,PCorbin,100.0,L,Patrick Corbin,404906PCORBIN-L
158,404,907,V,STL,CMARTINEZ-R,1,0,2,1,0,2,0,0,0,6,-120,-105.0,-1.5(+144),9.0,-115,9.5,100,CMARTINEZ,CMartinez,100.0,R,Carlos Martinez,404907CMARTINEZ-R
159,404,908,H,MIL,JCHACIN-R,0,0,0,0,0,0,0,0,0,0,110,-105.0,+1.5(-165),9.0,-105,9.5,-120,JCHACIN,JChacin,100.0,R,Jhoulys Chacin,404908JCHACIN-R
160,404,909,V,COL,JGRAY-R,3,2,0,0,0,0,0,0,0,5,-128,-131.0,-1.5(+135),7.5,-110,7.0,-110,JGRAY,JGray,100.0,R,Jon Gray,404909JGRAY-R
161,404,910,H,SDG,CRICHARD-L,0,0,0,0,0,0,0,2,0,2,113,116.0,+1.5(-155),7.5,-110,7.0,-110,CRICHARD,CRichard,100.0,L,Clayton Richard,404910CRICHARD-L
162,404,911,V,TAM,BSNELL-L,1,0,0,0,0,0,0,1,0,2,205,232.0,+1.5(+115),8.0,100,8.5,-104,BSNELL,BSnell,100.0,L,Blake Snell,404911BSNELL-L
163,404,912,H,NYY,LSEVERINO-R,2,0,2,3,0,0,0,0,x,7,-235,-267.0,-1.5(-135),8.0,-120,8.5,-116,LSEVERINO,LSeverino,100.0,R,Luis Severino,404912LSEVERINO-R
164,404,915,V,BAL,DBUNDY-R,1,0,0,1,0,0,0,0,0,2,180,146.0,+1.5(-140),8.5,-110,8.0,-102,DBUNDY,DBundy,100.0,R,Dylan Bundy,404915DBUNDY-R
165,404,916,H,HOU,DKEUCHEL-L,0,1,0,0,0,1,1,0,x,3,-205,-166.0,-1.5(+120),8.5,-110,8.0,-118,DKEUCHEL,DKeuchel,100.0,L,Dallas Keuchel,404916DKEUCHEL-L
166,404,917,V,CLE,CKLUBER-R,1,0,0,0,1,0,0,0,0,2,-155,-150.0,-1.5(+105),7.5,100,7.0,-119,CKLUBER,CKluber,100.0,R,Corey Kluber,404917CKLUBER-R
167,404,918,H,LAA,TSKAGGS-L,0,0,0,0,2,0,0,0,0,3,140,135.0,+1.5(-125),7.5,-120,7.0,-101,TSKAGGS,TSkaggs,100.0,L,Tyler Skaggs,404918TSKAGGS-L
168,404,919,V,CWS,CFULMER-R,0,1,0,0,2,0,0,1,0,4,180,198.0,+1.5(-104),9.0,-105,9.5,-115,CFULMER,CFulmer,100.0,R,Carson Fulmer,404919CFULMER-R
169,404,920,H,TOR,ASANCHEZ-R,0,0,0,1,0,2,0,0,0,3,-205,-223.0,-1.5(-116),9.0,-115,9.5,-105,ASANCHEZ,ASanchez,100.0,R,Aaron Sanchez,404920ASANCHEZ-R
171,404,921,V,TEX,DFISTER-R,0,0,0,0,1,0,0,0,1,2,135,140.0,+1.5(-150),8.5,-115,8.5,-117,DFISTER,DFister,100.0,R,Doug Fister,404921DFISTER-R
172,404,922,H,OAK,SMANAEA-L,0,1,0,4,0,0,1,0,x,6,-150,-160.0,-1.5(+130),8.5,-105,8.5,-103,SMANAEA,SManaea,100.0,L,Sean Manaea,404922SMANAEA-L
173,404,923,V,MIN,JODORIZZI-R,0,0,1,1,0,4,1,0,0,7,-102,111.0,+1.5(-210),8.0,-120,8.0,101,JODORIZZI,JOdorizzi,100.0,R,Jake Odorizzi,404923JODORIZZI-R
174,404,924,H,PIT,INOVA-R,2,0,0,1,0,0,0,0,0,3,-108,-121.0,-1.5(+176),8.0,100,8.0,-121,INOVA,INova,100.0,R,Ivan Nova,404924INOVA-R
175,404,925,V,SEA,FHERNANDEZ-R,0,0,0,0,0,1,0,0,0,1,122,125.0,+1.5(-180),7.0,-125,7.5,-104,FHERNANDEZ,FHernandez,100.0,R,Felix Hernandez,404925FHERNANDEZ-R
176,404,926,H,SFO,JCUETO-R,3,1,0,0,5,0,1,0,x,10,-137,-140.0,-1.5(+155),7.0,105,7.5,-116,JCUETO,JCueto,100.0,R,Johnny Cueto,404926JCUETO-R
177,405,951,V,NYM,JDEGROM-R,0,1,0,1,2,0,4,0,0,8,140,140.0,+1.5(-165),7.5,100,7.0,105,JDEGROM,JdeGrom,100.0,R,Jacob deGrom,405951JDEGROM-R
178,405,952,H,WAS,SSTRASBURG-R,1,0,1,0,0,0,0,0,0,2,-160,-155.0,-1.5(+144),7.5,-120,7.0,-125,SSTRASBURG,SStrasburg,100.0,R,Stephen Strasburg,405952SSTRASBURG-R
179,405,953,V,MIA,CSMITH-L,0,0,0,0,0,0,0,0,0,0,140,130.0,+1.5(-160),9.0,100,8.0,-117,CSMITH,CSmith,100.0,L,Caleb Smith,405953CSMITH-L
180,405,954,H,PHI,NPIVETTA-R,2,0,1,0,0,0,2,0,x,5,-160,-145.0,-1.5(+140),9.0,-120,8.0,-103,NPIVETTA,NPivetta,100.0,R,Nick Pivetta,405954NPIVETTA-R
181,405,955,V,COL,TANDERSON-L,0,0,0,0,0,0,0,0,3,3,-120,-101.0,-1.5(+152),8.5,-110,7.5,-110,TANDERSON,TAnderson,100.0,L,Tyler Anderson,405955TANDERSON-L
182,405,956,H,SDG,JLUCCHESI-L,0,0,0,0,0,0,0,0,1,1,110,-109.0,+1.5(-176),8.5,-110,7.5,-110,JLUCCHESI,JLucchesi,100.0,L,Joey Lucchesi,405956JLUCCHESI-L
183,405,957,V,CIN,HBAILEY-R,0,1,0,0,0,0,0,1,0,2,115,142.0,+1.5(-149),8.5,-119,8.0,-119,HBAILEY,HBailey,100.0,R,Homer Bailey,405957HBAILEY-R
184,405,958,H,PIT,SBRAULT-L,0,0,1,0,4,0,0,0,x,5,-130,-162.0,-1.5(+129),8.5,-101,8.0,-101,SBRAULT,SBrault,100.0,L,Steven Brault,405958SBRAULT-L
185,405,959,V,ARI,RRAY-L,0,2,0,1,0,0,0,0,0,3,105,101.0,+1.5(-210),8.0,-110,8.0,-119,RRAY,RRay,100.0,L,Robbie Ray,405959RRAY-L
186,405,960,H,STL,AWAINWRIGHT-R,0,0,0,1,0,0,0,0,0,1,-115,-111.0,-1.5(+176),8.0,-110,8.0,-101,AWAINWRIGHT,AWainwright,100.0,R,Adam Wainwright,405960AWAINWRIGHT-R
187,405,961,V,CUB,JLESTER-L,0,3,2,0,0,0,0,1,2,8,-135,-109.0,-1.5(+148),9.0,-110,9.0,-101,JLESTER,JLester,100.0,L,Jon Lester,405961JLESTER-L
188,405,962,H,MIL,BSUTER-L,0,0,0,0,0,0,0,0,0,0,120,-101.0,+1.5(-170),9.0,-110,9.0,-119,BSUTER,BSuter,100.0,L,Brent Suter,405962BSUTER-L
189,405,963,V,TAM,YCHIRINOS-R,0,0,0,0,0,0,0,2,0,2,215,205.0,+1.5(-101),8.5,-110,9.0,105,YCHIRINOS,YChirinos,100.0,R,Yonny Chirinos,405963YCHIRINOS-R
190,405,964,H,BOS,DPRICE-L,0,0,0,0,0,0,0,0,2,3,-245,-230.0,-1.5(-119),8.5,-110,9.0,-125,DPRICE,DPrice,100.0,L,David Price,405964DPRICE-L
191,405,965,V,TEX,MPEREZ-L,0,4,0,0,0,0,0,0,2,6,120,140.0,+1.5(-146),9.5,-106,9.0,-116,MPEREZ,MPerez,100.0,L,Martin Perez,405965MPEREZ-L
192,405,966,H,OAK,DMENGDEN-R,0,0,2,0,0,1,0,0,0,3,-135,-155.0,-1.5(+126),9.5,-114,9.0,-104,DMENGDEN,DMengden,100.0,R,Daniel Mengden,405966DMENGDEN-R
193,405,967,V,SEA,JPAXTON-L,2,0,0,0,0,0,0,0,0,2,-119,-105.0,-1.5(+151),8.5,-110,7.5,-110,JPAXTON,JPaxton,100.0,L,James Paxton,405967JPAXTON-L
194,405,968,H,MIN,KGIBSON-R,0,0,0,0,0,2,1,1,x,4,109,-105.0,+1.5(-175),8.5,-110,7.5,-110,KGIBSON,KGibson,100.0,R,Kyle Gibson,405968KGIBSON-R
195,405,969,V,DET,JZIMMERMANN-R,0,1,0,1,1,0,0,1,3,9,115,109.0,+1.5(-180),9.5,-110,8.5,-115,JZIMMERMANN,JZimmermann,100.0,R,Jordan Zimmermann,405969JZIMMERMANN-R
196,405,970,H,CWS,JSHIELDS-R,2,1,1,0,2,0,1,0,0,7,-130,-119.0,-1.5(+155),9.5,-110,8.5,-105,JSHIELDS,JShields,100.0,R,James Shields,405970JSHIELDS-R
197,405,971,V,BAL,ACASHNER-R,0,0,0,0,0,0,5,0,0,5,215,230.0,+1.5(+130),9.0,-115,8.5,-119,ACASHNER,ACashner,100.0,R,Andrew Cashner,405971ACASHNER-R
198,405,972,H,NYY,MTANAKA-R,0,0,0,0,0,1,1,0,0,2,-245,-265.0,-1.5(-150),9.0,-105,8.5,-101,MTANAKA,MTanaka,100.0,R,Masahiro Tanaka,405972MTANAKA-R
199,406,901,V,ATL,BMCCARTHY-R,4,0,0,0,3,1,0,0,0,8,125,137.0,+1.5(-155),11.0,-110,9.0,-118,BMCCARTHY,BMcCarthy,100.0,R,Brandon McCarthy,406901BMCCARTHY-R
200,406,902,H,COL,GMARQUEZ-R,1,0,0,2,0,0,0,0,0,3,-140,-152.0,-1.5(+135),11.0,-110,9.0,-102,GMARQUEZ,GMarquez,100.0,R,German Marquez,406902GMARQUEZ-R
201,406,903,V,CIN,LCASTILLO-R,0,0,2,0,0,0,0,0,1,3,115,-121.0,-1.5(+136),8.0,-101,8.0,-115,LCASTILLO,LCastillo,100.0,R,Luis Castillo,406903LCASTILLO-R
202,406,904,H,PIT,TWILLIAMS-R,0,2,2,0,0,6,4,0,x,14,-130,111.0,+1.5(-156),8.0,-119,8.0,-105,TWILLIAMS,TWilliams,100.0,R,Trevor Williams,406904TWILLIAMS-R
203,406,905,V,CUB,KHENDRICKS-R,2,0,0,0,0,2,0,0,0,4,-150,-131.0,-1.5(+122),9.0,-119,8.5,-110,KHENDRICKS,KHendricks,100.0,R,Kyle Hendricks,406905KHENDRICKS-R
204,406,906,H,MIL,BWOODRUFF-R,0,0,0,0,4,0,0,0,1,5,135,116.0,+1.5(-142),9.0,-101,8.5,-110,,,,,,406906BWOODRUFF-R
205,406,909,V,KAN,DDUFFY-L,2,0,0,0,0,0,0,0,0,2,185,208.0,+1.5(-105),7.5,-119,7.0,-120,DDUFFY,DDuffy,100.0,L,Danny Duffy,406909DDUFFY-L
206,406,910,H,CLE,CCARRASCO-R,3,0,0,0,0,0,0,0,x,3,-210,-233.0,-1.5(-115),7.5,-101,7.0,100,CCARRASCO,CCarrasco,100.0,R,Carlos Carrasco,406910CCARRASCO-R
207,406,911,V,BAL,KGAUSMAN-R,1,0,1,1,0,0,0,0,0,7,165,161.0,+1.5(-118),9.5,-101,9.5,-101,KGAUSMAN,KGausman,100.0,R,Kevin Gausman,406911KGAUSMAN-R
208,406,912,H,NYY,CSABATHIA-L,1,0,1,0,0,0,0,1,0,3,-185,-181.0,-1.5(-102),9.5,-119,9.5,-119,CSABATHIA,CSabathia,100.0,L,CC Sabathia,406912CSABATHIA-L
209,406,913,V,TOR,MESTRADA-R,0,0,3,3,0,2,0,0,0,8,-120,-116.0,-1.5(+134),10.0,-105,10.0,-110,MESTRADA,MEstrada,100.0,R,Marco Estrada,406913MESTRADA-R
210,406,914,H,TEX,MMOORE-L,0,0,0,0,0,1,4,0,0,5,110,106.0,+1.5(-154),10.0,-115,10.0,-110,MMOORE,MMoore,100.0,L,Matt Moore,406914MMOORE-L
211,406,915,V,OAK,DGOSSETT-R,1,5,0,0,2,0,1,0,0,9,140,116.0,+1.5(-175),9.0,-119,9.0,-104,,,,,,406915DGOSSETT-R
212,406,916,H,LAA,PBRIDWELL-R,0,1,0,4,2,0,5,1,x,13,-155,-131.0,-1.5(+151),9.0,-101,9.0,-116,,,,,,406916PBRIDWELL-R
213,406,917,V,SDG,LPERDOMO-R,1,0,0,0,2,0,0,0,1,4,245,253.0,+1.5(+126),8.5,-105,8.5,-114,LPERDOMO,LPerdomo,100.0,R,Luis Perdomo,406917LPERDOMO-R
214,406,918,H,HOU,LMCCULLERSJR.-R,0,0,1,0,0,0,0,0,0,1,-280,-288.0,-1.5(-146),8.5,-115,8.5,-106,LMCCULLERSJR.,LMcCullers,100.0,R,Lance McCullers Jr.,406918LMCCULLERSJR.-R
215,407,951,V,NYM,SMATZ-L,0,0,0,0,0,1,2,0,0,3,140,140.0,+1.5(-155),8.5,-110,8.0,-110,SMATZ,SMatz,100.0,L,Steven Matz,407951SMATZ-L
216,407,952,H,WAS,GGONZALEZ-L,0,0,0,0,1,1,0,0,0,2,-160,-155.0,-1.5(+135),8.5,-110,8.0,-110,GGONZALEZ,GGonzalez,100.0,L,Gio Gonzalez,407952GGONZALEZ-L
217,407,953,V,ARI,ZGREINKE-R,1,0,1,0,0,0,0,1,0,3,-115,-101.0,-1.5(+161),7.5,-119,7.5,106,ZGREINKE,ZGreinke,100.0,R,Zack Greinke,407953ZGREINKE-R
218,407,954,H,STL,MWACHA-R,1,0,4,0,0,0,0,0,x,5,105,-109.0,+1.5(-187),7.5,-101,7.5,-126,MWACHA,MWacha,100.0,R,Michael Wacha,407954MWACHA-R
219,407,955,V,LAD,RHILL-L,0,0,1,0,0,2,1,0,0,5,-165,-126.0,-1.5(+129),7.5,-110,8.0,-115,RHILL,RHill,100.0,L,Rich Hill,407955RHILL-L
220,407,956,H,SFO,CSTRATTON-R,1,0,0,2,0,1,0,0,0,7,145,111.0,+1.5(-149),7.5,-110,8.0,-105,CSTRATTON,CStratton,100.0,R,Chris Stratton,407956CSTRATTON-R
221,407,957,V,CUB,YDARVISH-R,0,0,0,0,0,1,0,0,4,5,-145,-133.0,-1.5(+120),9.0,-101,9.0,101,YDARVISH,YDarvish,100.0,R,Yu Darvish,407957YDARVISH-R
222,407,958,H,MIL,ZDAVIES-R,0,0,0,1,0,0,0,1,0,2,130,118.0,+1.5(-140),9.0,-119,9.0,-121,ZDAVIES,ZDavies,100.0,R,Zach Davies,407958ZDAVIES-R
223,407,959,V,MIA,DPETERS-L,1,0,0,0,0,0,0,0,0,1,130,155.0,+1.5(-145),8.5,-119,8.5,-105,DPETERS,DPeters,100.0,L,Dillon Peters,407959DPETERS-L
224,407,960,H,PHI,VVELASQUEZ-R,5,0,4,8,0,2,1,0,x,20,-145,-175.0,-1.5(+125),8.5,-101,8.5,-115,VVELASQUEZ,VVelasquez,100.0,R,Vince Velasquez,407960VVELASQUEZ-R
225,407,961,V,CIN,SROMANO-R,0,0,1,0,1,2,0,3,0,7,125,116.0,+1.5(-185),8.5,-101,8.0,103,SROMANO,SRomano,100.0,R,Sal Romano,407961SROMANO-R
226,407,962,H,PIT,CKUHL-R,2,2,0,0,0,0,0,0,0,4,-140,-131.0,-1.5(+160),8.5,-119,8.0,-123,CKUHL,CKuhl,100.0,R,Chad Kuhl,407962CKUHL-R
227,407,963,V,ATL,ASANCHEZ-R,0,0,0,0,0,1,0,0,1,2,140,131.0,+1.5(-150),11.5,-101,11.0,-110,ASANCHEZ,ASanchez,100.0,R,Aaron Sanchez,407963ASANCHEZ-R
229,407,964,H,COL,CBETTIS-R,0,0,1,1,0,0,0,0,0,3,-155,-146.0,-1.5(+130),11.5,-119,11.0,-110,CBETTIS,CBettis,100.0,R,Chad Bettis,407964CBETTIS-R
230,407,965,V,BAL,CTILLMAN-R,0,0,2,1,0,0,0,0,0,3,195,205.0,+1.5(+109),9.5,-101,9.5,-107,CTILLMAN,CTillman,100.0,R,Chris Tillman,407965CTILLMAN-R
231,407,966,H,NYY,SGRAY-R,0,2,0,0,1,2,3,0,x,8,-220,-235.0,-1.5(-129),9.5,-119,9.5,-113,SGRAY,SGray,100.0,R,Sonny Gray,407966SGRAY-R
232,407,967,V,TAM,JFARIA-R,2,0,0,0,0,0,0,1,0,3,155,150.0,+1.5(-135),8.5,-119,9.0,104,JFARIA,JFaria,100.0,R,Jake Faria,407967JFARIA-R
233,407,968,H,BOS,RPORCELLO-R,4,4,0,0,0,0,2,0,x,10,-175,-170.0,-1.5(+115),8.5,-101,9.0,-124,RPORCELLO,RPorcello,100.0,R,Rick Porcello,407968RPORCELLO-R
234,407,969,V,DET,MFULMER-R,0,0,2,0,1,2,0,0,1,6,-102,109.0,+1.5(-200),8.5,-105,8.0,-116,MFULMER,MFulmer,100.0,R,Michael Fulmer,407969MFULMER-R
235,407,970,H,CWS,LGIOLITO-R,0,0,0,0,0,0,1,0,0,1,-108,-119.0,-1.5(+170),8.5,-115,8.0,-104,LGIOLITO,LGiolito,100.0,R,Lucas Giolito,407970LGIOLITO-R
236,407,971,V,SEA,MLEAKE-R,0,0,0,3,2,0,0,5,1,11,135,144.0,+1.5(-145),8.5,-110,8.0,-107,MLEAKE,MLeake,100.0,R,Mike Leake,407971MLEAKE-R
237,407,972,H,MIN,JBERRIOS-R,0,0,0,0,0,3,0,0,1,4,-150,-164.0,-1.5(+125),8.5,-110,8.0,-113,JBERRIOS,JBerrios,100.0,R,Jose Berrios,407972JBERRIOS-R
238,407,973,V,KAN,IKENNEDY-R,0,0,0,0,0,0,1,0,0,1,185,215.0,+1.5(-109),8.0,-110,7.5,-110,IKENNEDY,IKennedy,100.0,R,Ian Kennedy,407973IKENNEDY-R
239,407,974,H,CLE,TBAUER-R,0,0,0,0,0,0,0,0,0,0,-210,-245.0,-1.5(-111),8.0,-110,7.5,-110,TBAUER,TBauer,100.0,R,Trevor Bauer,407974TBAUER-R
240,407,975,V,TOR,MSTROMAN-R,0,0,0,0,0,1,0,0,0,1,-130,-126.0,-1.5(+125),9.5,-110,8.5,-101,MSTROMAN,MStroman,100.0,R,Marcus Stroman,407975MSTROMAN-R
241,407,976,H,TEX,MMINOR-L,0,1,0,0,4,0,0,0,x,5,115,111.0,+1.5(-145),9.5,-110,8.5,-119,MMINOR,MMinor,100.0,L,Mike Minor,407976MMINOR-L
242,407,977,V,OAK,ATRIGGS-R,0,3,0,0,1,0,0,2,1,7,116,104.0,+1.5(-205),8.5,-119,9.0,100,ATRIGGS,ATriggs,100.0,R,Andrew Triggs,407977ATRIGGS-R
243,407,978,H,LAA,JRAMIREZ-R,0,0,0,2,0,0,1,0,0,3,-131,-114.0,-1.5(+172),8.5,-101,9.0,-120,,,,,,407978JRAMIREZ-R
244,407,979,V,SDG,BMITCHELL-R,0,0,0,0,0,0,0,0,0,0,235,280.0,+1.5(+144),8.5,-110,9.0,-101,BMITCHELL,BMitchell,100.0,R,Bryan Mitchell,407979BMITCHELL-R
245,407,980,H,HOU,GCOLE-R,0,0,0,0,0,0,0,0,0,1,-270,-325.0,-1.5(-165),8.5,-110,9.0,-119,GCOLE,GCole,100.0,R,Gerrit Cole,407980GCOLE-R
246,408,901,V,CIN,TMAHLE-R,0,0,0,0,0,0,0,0,0,0,135,140.0,+1.5(-165),7.5,-110,7.5,-112,TMAHLE,TMahle,100.0,R,Tyler Mahle,408901TMAHLE-R
247,408,902,H,PIT,JTAILLON-R,0,1,0,0,4,0,0,0,x,5,-150,-155.0,-1.5(+144),7.5,-110,7.5,-108,JTAILLON,JTaillon,100.0,R,Jameson Taillon,408902JTAILLON-R
248,408,903,V,MIA,TRICHARDS-R,3,0,0,0,0,0,0,3,0,6,165,175.0,+1.5(-122),7.5,-119,8.0,-106,TRICHARDS,TRichards,100.0,R,Trevor Richards,408903TRICHARDS-R
249,408,904,H,PHI,JARRIETA-R,2,0,1,0,0,0,0,0,0,3,-185,-200.0,-1.5(+102),7.5,-101,8.0,-114,JARRIETA,JArrieta,100.0,R,Jake Arrieta,408904JARRIETA-R
250,408,905,V,CUB,JQUINTANA-L,0,0,0,1,1,0,1,0,0,3,-130,-114.0,-1.5(+140),8.5,-111,8.5,-111,JQUINTANA,JQuintana,100.0,L,Jose Quintana,408905JQUINTANA-L
251,408,906,H,MIL,CANDERSON-R,0,0,0,0,0,0,0,0,0,0,115,104.0,+1.5(-160),8.5,-109,8.5,-109,CANDERSON,CAnderson,100.0,R,Chase Anderson,408906CANDERSON-R
252,408,907,V,ARI,TWALKER-R,0,0,0,0,0,0,1,3,0,4,130,145.0,+1.5(-155),8.0,-101,7.5,-108,,,,,,408907TWALKER-R
253,408,908,H,STL,LWEAVER-R,0,0,0,0,1,0,0,0,0,1,-145,-165.0,-1.5(+135),8.0,-119,7.5,-112,LWEAVER,LWeaver,100.0,R,Luke Weaver,408908LWEAVER-R
254,408,909,V,ATL,SNEWCOMB-L,0,0,0,0,1,2,1,0,0,4,125,140.0,+1.5(-140),11.5,-105,11.0,-105,SNEWCOMB,SNewcomb,100.0,L,Sean Newcomb,408909SNEWCOMB-L
255,408,910,H,COL,KFREELAND-L,0,0,0,0,0,0,0,0,0,0,-140,-155.0,-1.5(+120),11.5,-115,11.0,-115,KFREELAND,KFreeland,100.0,L,Kyle Freeland,408910KFREELAND-L
256,408,911,V,LAD,CKERSHAW-L,0,0,0,1,0,0,0,0,0,2,-200,-245.0,-1.5(-145),7.0,-101,8.0,-106,CKERSHAW,CKershaw,100.0,L,Clayton Kershaw,408911CKERSHAW-L
257,408,912,H,SFO,TBLACH-L,0,0,0,0,0,0,0,1,0,1,175,215.0,+1.5(+125),7.0,-119,8.0,-114,TBLACH,TBlach,100.0,L,Ty Blach,408912TBLACH-L
258,408,913,V,NYM,MHARVEY-R,0,0,4,0,1,0,0,0,0,6,130,167.0,+1.5(-130),8.0,-115,8.0,-110,MHARVEY,MHarvey,100.0,R,Matt Harvey,408913MHARVEY-R
259,408,914,H,WAS,TROARK-R,2,0,0,1,1,0,1,0,0,5,-145,-187.0,-1.5(+110),8.0,-105,8.0,-110,TROARK,TRoark,100.0,R,Tanner Roark,408914TROARK-R
